Bench,Mode,Frequency,Prefetch,Wait states,Energy,Duration,Energy (IT adjusted),Duration (IT adjusted),HW Cycles (IT adjusted),Avg power,Avg current,Avg voltage,Benchmark,Executed insns (no MULS),MULS insns,Taken branches,RAM data reads,RAM insn reads,RAM writes,Flash data reads,Flash insn reads,Flash writes,BL insns,BL word-aligned,PUSH/POP PC/LR
whetstone,0,48000000,1,0,15.9028851681,368.02042,15.9028851681,368.02042,17664980160,0.0432119645,0.0142758661,3.0269308761,whetstone,13426966537,303071232,1044733953,723636224,0,700985344,315977729,7385931780,0,101605377,52797440,56745984
CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Og-v3-v3,0,48000000,1,0,0.666623,13.9066,0.663304,13.8374,664193122,0.0479359,0.0156557,3.06189,CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Og,475809315,68949100,29592304,58608601,0,2836600,1401,296467209,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Os-v3-v3,0,48000000,1,0,0.60118,12.8054,0.598187,12.7416,611598709,0.0469475,0.0153345,3.06156,CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Os,360390311,18667100,35735403,130242601,0,32058800,1501,206366406,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Og-v3-v3,0,48000000,1,0,0.10044,2.1315,0.0999399,2.12089,101802571,0.0471219,0.0153904,3.06182,CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Og,66935115,10542700,4790304,13555201,0,1412600,1401,41695009,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Os-v3-v3,0,48000000,1,0,0.0960689,2.06435,0.0955906,2.05407,98595420,0.0465372,0.0152006,3.06158,CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Os,60723711,1155100,5920003,19001201,0,6084400,1501,35629806,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Og-v3-v3,0,48000000,1,0,0.368668,7.66908,0.366832,7.63089,366282929,0.048072,0.0157025,3.06143,CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Og,262772815,38190700,16314904,31984901,0,1412600,1401,163809309,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Os-v3-v3,0,48000000,1,0,0.332745,7.07167,0.331088,7.03646,337750030,0.0470533,0.0153685,3.06168,CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Os,198956811,10371100,19746303,71990901,0,17604400,1501,113963506,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Og-v3-v3,0,48000000,1,0,1.45731,30.3667,1.45005,30.2155,1450343958,0.0479904,0.0156748,3.06162,CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Og,1061245015,159841900,59398104,111819701,0,1323000,1401,666127709,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Os-v3-v3,0,48000000,1,0,1.19573,25.2536,1.18978,25.1279,1206137189,0.0473488,0.0154655,3.06158,CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Os,682929011,51843100,65077103,283070501,0,60372400,1501,380409106,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Og-v3-v3,0,48000000,1,0,0.0868763,1.78481,0.0864437,1.77592,85244310,0.0486753,0.0158999,3.0614,CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Og,62439615,9467500,3457504,6541701,0,68600,1401,39230109,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Os-v3-v3,0,48000000,1,0,0.0700934,1.46658,0.0697444,1.45928,70045327,0.0477938,0.0156099,3.06182,CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Os,39494011,3100700,3736903,16627701,0,3508400,1501,21925106,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Og-v3-v3,0,48000000,1,0,0.179934,3.72078,0.179038,3.70225,177708173,0.0483593,0.0157953,3.06164,CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Og,128934215,18837100,7594704,14565901,0,542200,1401,80556309,0,1001,600,600
